Date,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA
2021-11-08,147.3489990234375,174.44900512695312,147.91342163085938,336.27105712890625,325.4703369140625,30.740680694580078,387.64666748046875
2021-11-09,147.7113494873047,178.81149291992188,147.80174255371094,333.0436096191406,324.4659118652344,30.593982696533203,341.1666564941406
2021-11-10,144.88075256347656,174.1024932861328,144.7994384765625,325.36724853515625,319.4918518066406,29.39844512939453,355.98333740234375
2021-11-11,144.83175659179688,173.625,144.6733856201172,325.466552734375,321.0661926269531,30.327531814575195,354.5033264160156
2021-11-12,146.90826416015625,176.25750732421875,147.56304931640625,338.5252685546875,325.2096252441406,30.327531814575195,344.47332763671875
2021-11-15,146.9180145263672,177.28399658203125,147.33876037597656,345.1490478515625,324.5818176269531,29.96328353881836,337.7966613769531
2021-11-16,147.89749145507812,177.03500366210938,146.76705932617188,340.5809020996094,327.9042053222656,30.140914916992188,351.57666015625
2021-11-17,150.3363494873047,177.4499969482422,146.93678283691406,338.40606689453125,328.1267395019531,29.200851440429688,363.0033264160156
2021-11-18,154.6262969970703,184.80299377441406,148.71485900878906,336.3406066894531,330.2070007324219,31.609888076782227,365.4599914550781
2021-11-19,157.25128173828125,183.82850646972656,147.8096923828125,342.9046630859375,331.9873352050781,32.917205810546875,379.0199890136719
2021-11-22,157.71160888671875,178.6284942626953,145.20486450195312,338.64447021484375,328.81365966796875,31.890310287475586,385.6233215332031
2021-11-23,158.09356689453125,179.0019989013672,144.68878173828125,334.9105224609375,326.7334289550781,31.680747985839844,369.6766662597656
2021-11-24,158.6126708984375,179.02049255371094,145.02423095703125,338.694091796875,326.95599365234375,32.606834411621094,372.0
2021-11-26,153.5880889892578,175.22799682617188,141.1167755126953,330.8092041015625,318.99273681640625,31.438243865966797,360.6400146484375
2021-11-29,156.94761657714844,178.07850646972656,144.43914794921875,335.6850891113281,325.7174072265625,33.307395935058594,378.9966735839844
2021-11-30,161.9036865234375,175.35350036621094,140.8334197998047,322.209228515625,319.87322998046875,32.608829498291016,381.586669921875
2021-12-01,161.3845672607422,172.18600463867188,139.99375915527344,308.4454040527344,319.3797302246094,31.374225616455078,365.0
2021-12-02,160.3953094482422,171.8679962158203,141.8938751220703,308.2369079589844,318.8088684082031,32.063880920410156,361.5333251953125
2021-12-03,158.51475524902344,169.489501953125,140.93661499023438,304.7115173339844,312.5389404296875,30.6336612701416,338.3233337402344
2021-12-06,161.9232635498047,171.36849975585938,142.08145141601562,315.6649475097656,315.6158142089844,29.978927612304688,336.336669921875
2021-12-07,167.662841796875,176.1645050048828,146.16510009765625,320.5706787109375,324.0628356933594,32.36431121826172,350.5833435058594
2021-12-08,171.4827117919922,176.1580047607422,147.0752410888672,328.2669677734375,324.1112365722656,31.764469146728516,356.32000732421875
2021-12-09,170.97340393066406,174.17100524902344,146.5313720703125,327.5321044921875,322.3018493652344,30.43105125427246,334.6000061035156
2021-12-10,175.7628936767578,172.21200561523438,146.89161682128906,327.4625244140625,331.43585205078125,30.139616012573242,339.010009765625
2021-12-13,172.12918090820312,169.5675048828125,144.7329559326172,332.1696472167969,328.3975830078125,28.10655403137207,322.13665771484375
2021-12-14,170.74810791015625,169.0915069580078,142.8278350830078,331.4248962402344,317.6961669921875,28.28221321105957,319.5033264160156
2021-12-15,175.61599731445312,173.31500244140625,145.34280395507812,339.2899475097656,323.8016662597656,30.40011215209961,325.3299865722656
2021-12-16,168.72064208984375,168.87100219726562,143.36181640625,332.57684326171875,314.36767578125,28.332117080688477,308.97332763671875
2021-12-17,167.62368774414062,170.0175018310547,140.66220092773438,331.47454833984375,313.3033142089844,27.747251510620117,310.8566589355469
2021-12-20,166.26222229003906,167.07899475097656,140.5450897216797,323.1924133300781,309.5393981933594,27.6654109954834,299.9800109863281
2021-12-21,169.4356689453125,170.41700744628906,142.3966064453125,331.8817138671875,316.68011474609375,29.01878547668457,312.84332275390625
2021-12-22,172.0312042236328,171.03700256347656,145.3170166015625,328.1577453613281,322.3986511230469,29.343156814575195,336.2900085449219
2021-12-23,172.65805053710938,171.06849670410156,145.81475830078125,332.91448974609375,323.8403015136719,29.58269500732422,355.6666564941406
2021-12-27,176.6248321533203,169.66949462890625,146.79734802246094,343.7785949707031,331.348876953125,30.885173797607422,364.64666748046875
2021-12-28,175.606201171875,170.66099548339844,145.5869903564453,343.8183288574219,330.18768310546875,30.263376235961914,362.8233337402344
2021-12-29,175.6943359375,169.2010040283203,145.55520629882812,340.56109619140625,330.8650207519531,29.942996978759766,362.0633239746094
2021-12-30,174.53858947753906,168.64450073242188,145.10414123535156,341.9712219238281,328.3202819824219,29.528797149658203,356.7799987792969
2021-12-31,173.92152404785156,166.7169952392578,143.76576232910156,334.0167541503906,325.4175109863281,29.354135513305664,352.260009765625
2022-01-03,178.27029418945312,170.4044952392578,143.90419006347656,336.19158935546875,323.8983459472656,30.062763214111328,399.9266662597656
2022-01-04,176.00779724121094,167.52200317382812,143.316650390625,334.1955261230469,318.3445129394531,29.233375549316406,383.1966552734375
2022-01-05,171.32598876953125,164.35699462890625,136.74183654785156,321.9212951660156,306.1238708496094,27.550636291503906,362.7066650390625
2022-01-06,168.4659881591797,163.25399780273438,136.7145233154297,330.1537170410156,303.7049865722656,28.123523712158203,354.8999938964844
2022-01-07,168.63246154785156,162.5540008544922,135.989501953125,329.4883728027344,303.8597106933594,27.19432258605957,342.32000732421875
2022-01-10,168.652099609375,161.48599243164062,137.62962341308594,325.7942199707031,304.0822448730469,27.347026824951172,352.7066650390625
2022-01-11,171.4827117919922,165.36199951171875,138.6881103515625,332.050537109375,304.769287109375,27.763221740722656,354.79998779296875
2022-01-12,171.9234619140625,165.20700073242188,140.36990356445312,330.94818115234375,307.9525451660156,27.94486427307129,368.739990234375
2022-01-13,168.652099609375,161.21400451660156,137.54776000976562,324.2152404785156,294.91925048828125,26.52362060546875,343.85333251953125
2022-01-14,169.51402282714844,162.13800048828125,138.43453979492188,329.59765625,300.14422607421875,26.889909744262695,349.8699951171875
2022-01-18,166.3112030029297,158.91749572753906,134.97813415527344,315.94305419921875,292.83892822265625,25.852920532226562,343.5033264160156
2022-01-19,162.8145294189453,156.2989959716797,134.10324096679688,317.3730773925781,293.4969482421875,25.018537521362305,331.8833312988281
2022-01-20,161.12986755371094,151.66749572753906,132.30783081054688,314.3640441894531,291.8230285644531,24.103313446044922,332.0899963378906
2022-01-21,159.0730438232422,142.64300537109375,129.37399291992188,301.06695556640625,286.43353271484375,23.328813552856445,314.6333312988281
2022-01-24,158.29925537109375,144.54400634765625,129.8231201171875,306.56854248046875,286.7626037597656,23.32681655883789,310.0
2022-01-25,156.49703979492188,139.98599243164062,125.98311614990234,298.06787109375,279.1379699707031,22.280841827392578,306.1333312988281
2022-01-26,156.408935546875,138.87249755859375,128.26388549804688,292.5862121582031,287.09149169921875,22.727970123291016,312.4700012207031
2022-01-27,155.9486083984375,139.6374969482422,128.03759765625,292.59613037109375,290.1200256347656,21.90157699584961,276.3666687011719
2022-01-28,166.83030700683594,143.97799682617188,132.35098266601562,299.6170959472656,298.26708984375,22.79584312438965,282.1166687011719
2022-01-31,171.18887329101562,149.57350158691406,134.28883361816406,311.08697509765625,300.89892578125,24.438661575317383,312.239990234375
2022-02-01,171.02235412597656,151.19349670410156,136.61178588867188,316.7871398925781,298.75091552734375,24.59036636352539,310.4166564941406
2022-02-02,172.22708129882812,150.6125030517578,146.89015197753906,320.7593994140625,303.2985534667969,25.193199157714844,301.88665771484375
2022-02-03,169.3474884033203,138.8455047607422,142.01695251464844,236.11068725585938,291.4843444824219,23.90169906616211,297.0466613769531
